|created_time|id|link|message|message_tags|name|permalink_url|place|shares|story|story_tags|type|updated_time|from_name|from_id
0|2019-06-18T21:31:41+0000|1542121719376709_2327258344196372|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2327258164196390/?type=3|"#Capacitación| #OrienteGT 👨‍🏫
#Voluntarios de #CruzRojaGT #Chiquimula se capacitan en ""Acciones iniciales en Salud Materno infantil """|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2327258344196372/||4.0|||photo|2019-06-18T21:31:41+0000|Cruz Roja Guatemalteca|1542121719376709
1|2019-06-03T22:45:00+0000|1542121719376709_2315055915416615|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2315055805416626/?type=3|"#VolcánDeFuego 🌋

Durante la fase de recuperación, voluntarios de #CruzRojaGT han apoyo a las comunidades en la elaboración de 47 Planes de Emergencia."|[]||https://www.facebook.com/1542121719376709/posts/2315055915416615/|||||photo|2019-06-03T22:45:02+0000|Cruz Roja Guatemalteca|1542121719376709
2|2019-05-05T20:18:15+0000|1542121719376709_2293573640898176|https://www.facebook.com/CruzRojaGT/videos/348315186036885/|"🎉🎊#IFRC100| #Voluntarios de #CruzRojaGT #Chiquimula felicitan a la Federación Internacional de Sociedades de la Cruz Roja y de la Media Luna Roja por los 100 años de acción humanitaria 
🎉🎊🎉🎊"|[]||https://www.facebook.com/1542121719376709/posts/2293573640898176/||4.0|||video|2019-05-05T20:18:15+0000|Cruz Roja Guatemalteca|1542121719376709
3|2019-04-12T20:54:43+0000|1542121719376709_2278063025782571|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2278062975782576/?type=3|#CruzRojaGT imparte taller sobre Gestión  de Riesgos a las COLREDES de Tuticopote Abajo en los caseríos Tuticopote Pérez Toroja y Tuticopote Los Rosales, en Olopa, Chiquimula|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2278063025782571/||2.0|||photo|2019-04-12T20:54:43+0000|Cruz Roja Guatemalteca|1542121719376709
4|2019-03-08T22:00:30+0000|1542121719376709_2256106337978240|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2256106147978259/?type=3|"👱‍♀️ #MujeresLíderes | En #CruzRojaGT #Tejutla, San Marcos, Conmemoran el Día Internacional de la Mujer."|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2256106337978240/||1.0|||photo|2019-03-08T22:00:30+0000|Cruz Roja Guatemalteca|1542121719376709
5|2018-12-19T18:24:30+0000|1542121719376709_2204896833099191|https://www.facebook.com/CruzRojaGT/photos/a.1542121812710033/2204896703099204/?type=3|||Cruz Roja Guatemalteca|https://www.facebook.com/1542121719376709/posts/2204896833099191/||7.0|Cruz Roja Guatemalteca updated their profile picture.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2018-12-19T18:24:30+0000|Cruz Roja Guatemalteca|1542121719376709
6|2018-10-05T21:40:51+0000|1542121719376709_2158707661051442|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2158706354384906/?type=3|"¡Capacítate y fortalece las capacidades regionales de nuestro Movimiento en la gestión de desastres y crisis!

Llena tu formulario de aplicación a través del siguiente enlace: https://bit.ly/2DpmeZb"|[]||https://www.facebook.com/1542121719376709/posts/2158707661051442/||13.0|||photo|2018-10-12T01:35:50+0000|Cruz Roja Guatemalteca|1542121719376709
7|2018-08-06T16:29:41+0000|1542121719376709_2115467422042133||¿Sabias qué la lactancia materna previene la malnutrición y la obesidad? #SemanaMundialDeLaLactanciaMaterna|[]||https://www.facebook.com/1542121719376709/posts/2115467422042133/||2.0|||status|2018-08-06T16:29:41+0000|Cruz Roja Guatemalteca|1542121719376709
8|2018-06-16T21:41:09+0000|1542121719376709_2062693640652845|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2062693513986191/?type=3|"#VolcanDeFuego| Voluntarios de #CruzRojaGT realizan sesiones educativas sobre el lavado de manos en albergues #AccionesQueReflejanHumanidad"|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2062693640652845/||20.0|||photo|2018-06-18T03:16:27+0000|Cruz Roja Guatemalteca|1542121719376709
9|2018-05-10T14:03:57+0000|1542121719376709_2042396122682597|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2042396046015938/?type=3|Este 10 de mayo #CruzRojaGT les desea un Feliz día de la Madre.|[]||https://www.facebook.com/1542121719376709/posts/2042396122682597/||9.0|||photo|2018-05-10T14:03:57+0000|Cruz Roja Guatemalteca|1542121719376709
10|2018-03-15T12:07:12+0000|1542121719376709_2015023452086531|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2015023422086534/?type=3|¡Te esperamos!|||https://www.facebook.com/1542121719376709/posts/2015023452086531/||9.0|Cruz Roja Guatemalteca is feeling happy.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2018-03-16T17:58:42+0000|Cruz Roja Guatemalteca|1542121719376709
11|2017-11-27T16:02:10+0000|1542121719376709_1963216810600529|https://www.facebook.com/CruzRojaGT/videos/1963216810600529/|Conferencia de prensa en Conmemoración del día  internacional de lucha contra el VIH|||https://www.facebook.com/CruzRojaGT/videos/1963216810600529/||4.0|Cruz Roja Guatemalteca was live.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|video|2018-06-27T02:43:34+0000|Cruz Roja Guatemalteca|1542121719376709
12|2017-09-08T05:34:59+0000|1542121719376709_1930075610581316|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/1930075593914651/?type=3|Lo que debe tener tu mochila de las 72 horas|||https://www.facebook.com/1542121719376709/posts/1930075610581316/||179.0|||photo|2017-09-08T05:34:59+0000|Cruz Roja Guatemalteca|1542121719376709
13|2017-07-03T01:26:01+0000|1542121719376709_1901444006777810|https://www.facebook.com/CruzRojaGT/photos/a.1901443746777836/1901443966777814/?type=3|#CruzRojaGT realizó Jornada Médica en  Caserio Belén, San Benito, Petén.|[]|Jornada Médica||||Cruz Roja Guatemalteca added 3 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2017-07-03T01:26:01+0000|Cruz Roja Guatemalteca|1542121719376709
14|2017-05-10T00:11:46+0000|1542121719376709_1875847236004154|https://www.facebook.com/mischicharrones/photos/a.134725096605948/1334793576599088/?type=3|||Boquitas Señorial.  Dan sabor a tu antojo|https://www.facebook.com/1542121719376709/posts/1875847236004154/|||Cruz Roja Guatemalteca shared a photo.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}, {'id': '1334793576599088', 'name': '', 'offset': 32, 'length': 5}]|photo|2017-05-10T00:11:46+0000|Cruz Roja Guatemalteca|1542121719376709
15|2017-04-10T20:36:36+0000|1542121719376709_1862140237374854|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1862140237374854/?type=3|#CruzRojaGT se encuentra en Alerta Amarilla Institucional durante la Semana Mayor 2017 del 7 al 17 de abril.|[]|Timeline Photos|https://www.facebook.com/1542121719376709/posts/1862140237374854/||24.0|||photo|2017-04-10T20:36:36+0000|Cruz Roja Guatemalteca|1542121719376709
16|2017-02-14T15:47:22+0000|1542121719376709_1834704920118386|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1834704920118386/?type=3|Los esperamos de 9:00 a 13:00 hrs. ¡No olvides tu documento de identificación! :)||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1834704920118386/||4.0|||photo|2017-02-14T15:47:22+0000|Cruz Roja Guatemalteca|1542121719376709
17|2016-11-25T14:44:28+0000|1542121719376709_1796823903906488|https://www.facebook.com/CruzRojaGT/photos/a.1796823840573161/1796823903906488/?type=3|||1er. Día del I Encuentro Nacional de Líderes de Juventud|https://www.facebook.com/1542121719376709/posts/1796823903906488/||7.0|Cruz Roja Guatemalteca added 34 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-11-25T14:44:28+0000|Cruz Roja Guatemalteca|1542121719376709
18|2016-08-31T23:01:40+0000|1542121719376709_1758183021103910|https://www.facebook.com/CruzRojaGT/photos/a.1758183014437244/1758183021103910/?type=3|"#CruzRojaGT participa en lanzamiento del ""Programa Estratégico Diálogo para la Gestión Integral del Riesgo"""|[]|#CruzRojaGT en Programa Diálogo para Gestión Integral del Riesgo|https://www.facebook.com/1542121719376709/posts/1758183021103910/||3.0|Cruz Roja Guatemalteca added 21 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-08-31T23:01:40+0000|Cruz Roja Guatemalteca|1542121719376709
19|2016-07-10T22:18:59+0000|1542121719376709_1735764100012469|https://www.facebook.com/CruzRojaGT/photos/a.1735763446679201/1735763813345831/?type=3|||#8000arbolesporelpacaya|||5.0|Cruz Roja Guatemalteca added 24 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-07-11T15:19:01+0000|Cruz Roja Guatemalteca|1542121719376709
20|2016-05-13T20:14:46+0000|1542121719376709_1712454079010138|https://www.facebook.com/CruzRojaGT/photos/a.1712454069010139/1712454079010138/?type=3|"Personal de la Coordinadora Local para la Reducción de Desastres -COLRED- de Villa Canales participan en el Taller de Planes Familiares de Emergencias"""||Se capacitan en Planes Familiares de Emergencia|https://www.facebook.com/1542121719376709/posts/1712454079010138/||2.0|Cruz Roja Guatemalteca added 5 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-05-21T03:23:36+0000|Cruz Roja Guatemalteca|1542121719376709
21|2016-04-18T19:16:57+0000|1542121719376709_1702580719997474|https://www.facebook.com/CruzRojaGT/photos/a.1702580703330809/1702580719997474/?type=3|Cruz Roja Guatemalteca recibió la visita de representantes de la Embajada de Japón, en seguimiento al Plan de Acción por Zika en Guatemala||Visita de representantes de la Embajada de Japón|https://www.facebook.com/1542121719376709/posts/1702580719997474/||6.0|Cruz Roja Guatemalteca added 4 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-04-18T19:16:57+0000|Cruz Roja Guatemalteca|1542121719376709
22|2016-02-19T23:13:00+0000|1542121719376709_1677855905803289|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1677855905803289/?type=3|Cuida tu salud||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1677855905803289/|||||photo|2016-02-19T23:13:01+0000|Cruz Roja Guatemalteca|1542121719376709
23|2015-12-02T22:00:41+0000|1542121719376709_1650630781859135|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1650630781859135/?type=3|Cuida tu salud durante esta época||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1650630781859135/||11.0|||photo|2015-12-02T22:00:41+0000|Cruz Roja Guatemalteca|1542121719376709
24|2015-11-01T23:56:58+0000|1542121719376709_1642623539326526|https://www.facebook.com/CruzRojaGT/videos/1642623539326526/|#CruzRojaGt sigue en apresto en #CementerioGeneral|[]||https://www.facebook.com/CruzRojaGT/videos/1642623539326526/|||||video|2015-11-01T23:56:58+0000|Cruz Roja Guatemalteca|1542121719376709
25|2015-09-25T21:57:33+0000|1542121719376709_1633909793531234|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1633909793531234/?type=3|"¡Aprenda cómo prevenir y actuar ante los accidentes!

La persona participante puede formar parte después del curso, de la Red de Voluntariado de #CruzRojaGt para prestar ayuda humanitaria, para más información comunícate al: 2381 6551"|[]|Timeline Photos|https://www.facebook.com/1542121719376709/posts/1633909793531234/||42.0|||photo|2015-10-09T14:45:13+0000|Cruz Roja Guatemalteca|1542121719376709
26|2015-08-10T22:55:21+0000|1542121719376709_1618405198415027|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1618405198415027/?type=3|||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1618405198415027/|||||photo|2015-08-10T22:55:21+0000|Cruz Roja Guatemalteca|1542121719376709
27|2015-05-20T14:39:32+0000|1542121719376709_1591848611070686|https://www.facebook.com/CruzRojaGT/photos/a.1542121812710033/1591848597737354/?type=3|||Cruz Roja Guatemalteca|https://www.facebook.com/1542121719376709/posts/1591848611070686/||1.0|Cruz Roja Guatemalteca updated their profile picture.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2015-05-21T14:47:56+0000|Cruz Roja Guatemalteca|1542121719376709
28|2015-03-10T14:59:52+0000|1542121719376709_1562342060688008|https://www.facebook.com/CruzRojaGT/photos/a.1562340787354802/1562340857354795/?type=3|||En Cruz Roja Guatemalteca también conmemoramos el Día de la Mujer|https://www.facebook.com/1542121719376709/posts/1562342060688008/|||Cruz Roja Guatemalteca added 9 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2015-03-11T00:32:45+0000|Cruz Roja Guatemalteca|1542121719376709
29|2019-06-18T21:31:41+0000|1542121719376709_2327258344196372|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2327258164196390/?type=3|"#Capacitación| #OrienteGT 👨‍🏫
#Voluntarios de #CruzRojaGT #Chiquimula se capacitan en ""Acciones iniciales en Salud Materno infantil """|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2327258344196372/||4.0|||photo|2019-06-18T21:31:41+0000|Cruz Roja Guatemalteca|1542121719376709
30|2019-06-03T22:45:00+0000|1542121719376709_2315055915416615|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2315055805416626/?type=3|"#VolcánDeFuego 🌋

Durante la fase de recuperación, voluntarios de #CruzRojaGT han apoyo a las comunidades en la elaboración de 47 Planes de Emergencia."|[]||https://www.facebook.com/1542121719376709/posts/2315055915416615/|||||photo|2019-06-03T22:45:02+0000|Cruz Roja Guatemalteca|1542121719376709
31|2019-05-05T20:18:15+0000|1542121719376709_2293573640898176|https://www.facebook.com/CruzRojaGT/videos/348315186036885/|"🎉🎊#IFRC100| #Voluntarios de #CruzRojaGT #Chiquimula felicitan a la Federación Internacional de Sociedades de la Cruz Roja y de la Media Luna Roja por los 100 años de acción humanitaria 
🎉🎊🎉🎊"|[]||https://www.facebook.com/1542121719376709/posts/2293573640898176/||4.0|||video|2019-05-05T20:18:15+0000|Cruz Roja Guatemalteca|1542121719376709
32|2019-04-12T20:54:43+0000|1542121719376709_2278063025782571|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2278062975782576/?type=3|#CruzRojaGT imparte taller sobre Gestión  de Riesgos a las COLREDES de Tuticopote Abajo en los caseríos Tuticopote Pérez Toroja y Tuticopote Los Rosales, en Olopa, Chiquimula|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2278063025782571/||2.0|||photo|2019-04-12T20:54:43+0000|Cruz Roja Guatemalteca|1542121719376709
33|2019-03-08T22:00:30+0000|1542121719376709_2256106337978240|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2256106147978259/?type=3|"👱‍♀️ #MujeresLíderes | En #CruzRojaGT #Tejutla, San Marcos, Conmemoran el Día Internacional de la Mujer."|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2256106337978240/||1.0|||photo|2019-03-08T22:00:30+0000|Cruz Roja Guatemalteca|1542121719376709
34|2018-12-19T18:24:30+0000|1542121719376709_2204896833099191|https://www.facebook.com/CruzRojaGT/photos/a.1542121812710033/2204896703099204/?type=3|||Cruz Roja Guatemalteca|https://www.facebook.com/1542121719376709/posts/2204896833099191/||7.0|Cruz Roja Guatemalteca updated their profile picture.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2018-12-19T18:24:30+0000|Cruz Roja Guatemalteca|1542121719376709
35|2018-10-05T21:40:51+0000|1542121719376709_2158707661051442|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2158706354384906/?type=3|"¡Capacítate y fortalece las capacidades regionales de nuestro Movimiento en la gestión de desastres y crisis!

Llena tu formulario de aplicación a través del siguiente enlace: https://bit.ly/2DpmeZb"|[]||https://www.facebook.com/1542121719376709/posts/2158707661051442/||13.0|||photo|2018-10-12T01:35:50+0000|Cruz Roja Guatemalteca|1542121719376709
36|2018-08-06T16:29:41+0000|1542121719376709_2115467422042133||¿Sabias qué la lactancia materna previene la malnutrición y la obesidad? #SemanaMundialDeLaLactanciaMaterna|[]||https://www.facebook.com/1542121719376709/posts/2115467422042133/||2.0|||status|2018-08-06T16:29:41+0000|Cruz Roja Guatemalteca|1542121719376709
37|2018-06-16T21:41:09+0000|1542121719376709_2062693640652845|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2062693513986191/?type=3|"#VolcanDeFuego| Voluntarios de #CruzRojaGT realizan sesiones educativas sobre el lavado de manos en albergues #AccionesQueReflejanHumanidad"|[]|Photos from Cruz Roja Guatemalteca's post|https://www.facebook.com/1542121719376709/posts/2062693640652845/||20.0|||photo|2018-06-18T03:16:27+0000|Cruz Roja Guatemalteca|1542121719376709
38|2018-05-10T14:03:57+0000|1542121719376709_2042396122682597|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2042396046015938/?type=3|Este 10 de mayo #CruzRojaGT les desea un Feliz día de la Madre.|[]||https://www.facebook.com/1542121719376709/posts/2042396122682597/||9.0|||photo|2018-05-10T14:03:57+0000|Cruz Roja Guatemalteca|1542121719376709
39|2018-03-15T12:07:12+0000|1542121719376709_2015023452086531|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/2015023422086534/?type=3|¡Te esperamos!|||https://www.facebook.com/1542121719376709/posts/2015023452086531/||9.0|Cruz Roja Guatemalteca is feeling happy.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2018-03-16T17:58:42+0000|Cruz Roja Guatemalteca|1542121719376709
40|2017-11-27T16:02:10+0000|1542121719376709_1963216810600529|https://www.facebook.com/CruzRojaGT/videos/1963216810600529/|Conferencia de prensa en Conmemoración del día  internacional de lucha contra el VIH|||https://www.facebook.com/CruzRojaGT/videos/1963216810600529/||4.0|Cruz Roja Guatemalteca was live.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|video|2018-06-27T02:43:34+0000|Cruz Roja Guatemalteca|1542121719376709
41|2017-09-08T05:34:59+0000|1542121719376709_1930075610581316|https://www.facebook.com/CruzRojaGT/photos/a.1545165879072293/1930075593914651/?type=3|Lo que debe tener tu mochila de las 72 horas|||https://www.facebook.com/1542121719376709/posts/1930075610581316/||179.0|||photo|2017-09-08T05:34:59+0000|Cruz Roja Guatemalteca|1542121719376709
42|2017-07-03T01:26:01+0000|1542121719376709_1901444006777810|https://www.facebook.com/CruzRojaGT/photos/a.1901443746777836/1901443966777814/?type=3|#CruzRojaGT realizó Jornada Médica en  Caserio Belén, San Benito, Petén.|[]|Jornada Médica||||Cruz Roja Guatemalteca added 3 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2017-07-03T01:26:01+0000|Cruz Roja Guatemalteca|1542121719376709
43|2017-05-10T00:11:46+0000|1542121719376709_1875847236004154|https://www.facebook.com/mischicharrones/photos/a.134725096605948/1334793576599088/?type=3|||Boquitas Señorial.  Dan sabor a tu antojo|https://www.facebook.com/1542121719376709/posts/1875847236004154/|||Cruz Roja Guatemalteca shared a photo.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}, {'id': '1334793576599088', 'name': '', 'offset': 32, 'length': 5}]|photo|2017-05-10T00:11:46+0000|Cruz Roja Guatemalteca|1542121719376709
44|2017-04-10T20:36:36+0000|1542121719376709_1862140237374854|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1862140237374854/?type=3|#CruzRojaGT se encuentra en Alerta Amarilla Institucional durante la Semana Mayor 2017 del 7 al 17 de abril.|[]|Timeline Photos|https://www.facebook.com/1542121719376709/posts/1862140237374854/||24.0|||photo|2017-04-10T20:36:36+0000|Cruz Roja Guatemalteca|1542121719376709
45|2017-02-14T15:47:22+0000|1542121719376709_1834704920118386|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1834704920118386/?type=3|Los esperamos de 9:00 a 13:00 hrs. ¡No olvides tu documento de identificación! :)||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1834704920118386/||4.0|||photo|2017-02-14T15:47:22+0000|Cruz Roja Guatemalteca|1542121719376709
46|2016-11-25T14:44:28+0000|1542121719376709_1796823903906488|https://www.facebook.com/CruzRojaGT/photos/a.1796823840573161/1796823903906488/?type=3|||1er. Día del I Encuentro Nacional de Líderes de Juventud|https://www.facebook.com/1542121719376709/posts/1796823903906488/||7.0|Cruz Roja Guatemalteca added 34 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-11-25T14:44:28+0000|Cruz Roja Guatemalteca|1542121719376709
47|2016-08-31T23:01:40+0000|1542121719376709_1758183021103910|https://www.facebook.com/CruzRojaGT/photos/a.1758183014437244/1758183021103910/?type=3|"#CruzRojaGT participa en lanzamiento del ""Programa Estratégico Diálogo para la Gestión Integral del Riesgo"""|[]|#CruzRojaGT en Programa Diálogo para Gestión Integral del Riesgo|https://www.facebook.com/1542121719376709/posts/1758183021103910/||3.0|Cruz Roja Guatemalteca added 21 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-08-31T23:01:40+0000|Cruz Roja Guatemalteca|1542121719376709
48|2016-07-10T22:18:59+0000|1542121719376709_1735764100012469|https://www.facebook.com/CruzRojaGT/photos/a.1735763446679201/1735763813345831/?type=3|||#8000arbolesporelpacaya|||5.0|Cruz Roja Guatemalteca added 24 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-07-11T15:19:01+0000|Cruz Roja Guatemalteca|1542121719376709
49|2016-05-13T20:14:46+0000|1542121719376709_1712454079010138|https://www.facebook.com/CruzRojaGT/photos/a.1712454069010139/1712454079010138/?type=3|"Personal de la Coordinadora Local para la Reducción de Desastres -COLRED- de Villa Canales participan en el Taller de Planes Familiares de Emergencias"""||Se capacitan en Planes Familiares de Emergencia|https://www.facebook.com/1542121719376709/posts/1712454079010138/||2.0|Cruz Roja Guatemalteca added 5 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-05-21T03:23:36+0000|Cruz Roja Guatemalteca|1542121719376709
50|2016-04-18T19:16:57+0000|1542121719376709_1702580719997474|https://www.facebook.com/CruzRojaGT/photos/a.1702580703330809/1702580719997474/?type=3|Cruz Roja Guatemalteca recibió la visita de representantes de la Embajada de Japón, en seguimiento al Plan de Acción por Zika en Guatemala||Visita de representantes de la Embajada de Japón|https://www.facebook.com/1542121719376709/posts/1702580719997474/||6.0|Cruz Roja Guatemalteca added 4 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2016-04-18T19:16:57+0000|Cruz Roja Guatemalteca|1542121719376709
51|2016-02-19T23:13:00+0000|1542121719376709_1677855905803289|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1677855905803289/?type=3|Cuida tu salud||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1677855905803289/|||||photo|2016-02-19T23:13:01+0000|Cruz Roja Guatemalteca|1542121719376709
52|2015-12-02T22:00:41+0000|1542121719376709_1650630781859135|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1650630781859135/?type=3|Cuida tu salud durante esta época||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1650630781859135/||11.0|||photo|2015-12-02T22:00:41+0000|Cruz Roja Guatemalteca|1542121719376709
53|2015-11-01T23:56:58+0000|1542121719376709_1642623539326526|https://www.facebook.com/CruzRojaGT/videos/1642623539326526/|#CruzRojaGt sigue en apresto en #CementerioGeneral|[]||https://www.facebook.com/CruzRojaGT/videos/1642623539326526/|||||video|2015-11-01T23:56:58+0000|Cruz Roja Guatemalteca|1542121719376709
54|2015-09-25T21:57:33+0000|1542121719376709_1633909793531234|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1633909793531234/?type=3|"¡Aprenda cómo prevenir y actuar ante los accidentes!

La persona participante puede formar parte después del curso, de la Red de Voluntariado de #CruzRojaGt para prestar ayuda humanitaria, para más información comunícate al: 2381 6551"|[]|Timeline Photos|https://www.facebook.com/1542121719376709/posts/1633909793531234/||42.0|||photo|2015-10-09T14:45:13+0000|Cruz Roja Guatemalteca|1542121719376709
55|2015-08-10T22:55:21+0000|1542121719376709_1618405198415027|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/1618405198415027/?type=3|||Timeline Photos|https://www.facebook.com/1542121719376709/posts/1618405198415027/|||||photo|2015-08-10T22:55:21+0000|Cruz Roja Guatemalteca|1542121719376709
56|2015-05-20T14:39:32+0000|1542121719376709_1591848611070686|https://www.facebook.com/CruzRojaGT/photos/a.1542121812710033/1591848597737354/?type=3|||Cruz Roja Guatemalteca|https://www.facebook.com/1542121719376709/posts/1591848611070686/||1.0|Cruz Roja Guatemalteca updated their profile picture.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2015-05-21T14:47:56+0000|Cruz Roja Guatemalteca|1542121719376709
57|2015-03-10T14:59:52+0000|1542121719376709_1562342060688008|https://www.facebook.com/CruzRojaGT/photos/a.1562340787354802/1562340857354795/?type=3|||En Cruz Roja Guatemalteca también conmemoramos el Día de la Mujer|https://www.facebook.com/1542121719376709/posts/1562342060688008/|||Cruz Roja Guatemalteca added 9 new photos.|[{'id': '1542121719376709', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 22}]|photo|2015-03-11T00:32:45+0000|Cruz Roja Guatemalteca|1542121719376709
58|2019-06-16T20:44:10+0000|449019285564976_647182002415369|https://www.facebook.com/CruzRojaGT/photos/a.1542605359328345/2324009324521274/?type=3|#CruzRojaGT brinda recomendaciones durante estas #EleccionesGenerales2019|[]|Cruz Roja Guatemalteca|https://www.facebook.com/449019285564976/posts/647182002415369/|||Cruz Roja Guatemalteca (Juventud) shared a post.|[{'id': '449019285564976', 'name': 'Cruz Roja Guatemalteca', 'type': 'page', 'offset': 0, 'length': 33}, {'id': '1542121719376709_2324009824521224', 'name': '', 'type': 'story', 'offset': 43, 'length': 4}]|photo|2019-06-16T20:45:27+0000|Cruz Roja Guatemalteca|449019285564976
