,address,lat,lon,name
464,"Omloop 42  Drachten,  Friesland 9201 CC",53.1096115,6.0841238,District Fryslân - Werkgroep Drachten
465,"Omloop 42  Drachten,  Friesland 9201 CC",53.1096115,6.0841238,District Fryslan - Werkgroep Drachten
466,"Omloop 42  Drachten,  Friesland 9201 CC",53.1096115,6.0841238,District Fryslân - Werkgroep Drachten
467,"Edisonstraat 32C  Franeker,  Friesland 8801 PN",53.1828233,5.5111517,District Fryslân - Werkgroep Harlingen &amp; Franeker
468,"Edisonstraat 32C  Franeker,  Friesland 8801 PN",53.1828233,5.5111517,District Fryslan - Werkgroep Harlingen &amp; Franeker
469,"Edisonstraat 32C  Franeker,  Friesland 8801 PN",53.1828233,5.5111517,District Fryslân - Werkgroep Harlingen &amp; Franeker
470,"Businesspark Friesland-West 42  Nijehaske,  Friesland 8466 SL ",52.9647351,5.8908150,District Fryslân - Werkgroep Heerenveen
471,"Businesspark Friesland-West 42  Nijehaske,  Friesland 8466 SL",52.9635356,5.8907778,District Fryslan - Werkgroep Heerenveen
472,"Businesspark Friesland-West 42  Nijehaske,  Friesland 8466 SL",52.9635356,5.8907778,District Fryslân - Werkgroep Heerenveen
473,"Vegelinsweg 6 B  Joure,  Friesland 8501 BA",52.9720687,5.7936809,District Fryslân - Werkgroep Joure
474,"Vegelinsweg 6 B  Joure,  Friesland 8501 BA",52.9718256,5.7937977,District Fryslan - Werkgroep Joure
475,"Vegelinsweg 6 B  Joure,  Friesland 8501 BA",52.9718256,5.7937977,District Fryslân - Werkgroep Joure
476,"James Wattstraat 4  Leeuwarden,  Friesland 8912 AR",53.1918167,5.7701782,District Fryslân - Werkgroep Leeuwarden / Helpdesk Fryslân
477,"James Wattstraat 4  Leeuwarden,  Friesland 8912 AR",53.1921913,5.7702814,District Fryslan - Werkgroep Leeuwarden / Helpdesk Fryslan
478,"James Wattstraat 4  Leeuwarden,  Friesland 8912 AR",53.1921913,5.7702814,District Fryslân - Werkgroep Leeuwarden / Helpdesk Fryslân
479,"Oppers 58  Wolvega,  Friesland 8471 ZM",52.8761067,5.9845741,District Fryslân - Werkgroep Wolvega
480,"Oppers 58  Wolvega,  Friesland 8471 ZM",52.8761067,5.9845741,District Fryslan - Werkgroep Wolvega
481,"Oppers 58  Wolvega,  Friesland 8471 ZM",52.8761067,5.9845741,District Fryslân - Werkgroep Wolvega
482,"Karmel 225  Bergen Op Zoom,  Noord-Brabant 4613 BS",51.5031358,4.2773919,District Midden- en West-Brabant
483,"Waterlandlaan 101  Purmerend,  Noord-Holland 1441 RT",52.5031993,4.9610166,District Zaanstreek-Waterland
484,"Waterlandlaan 101  Purmerend,  Noord-Holland 1441 RT",52.5026102,4.9617963,District Zaanstreek-Waterland
485,"Waterlandlaan 101  Purmerend,  Noord-Holland 1441 RT",52.5026102,4.9617963,District Zaanstreek-Waterland
486,    ,52.3787127,4.8989479,Studentendesk Amsterdam
487,"  Delft,   ",52.0115769,4.3570677,Studentendesk Delft
488,    ,52.0818833,4.3234469,Studentendesk Den Haag
489,"  Groningen,   ",53.2193835,6.5665017,Studentendesk Groningen
490,    ,52.1660566,4.4822578,Studentendesk Leiden
491,    ,50.8508762,5.7046281,Studentendesk Maastricht
492,    ,51.8430840,5.8537255,Studentendesk Nijmegen
493,    ,51.9234914,4.4695558,Studentendesk Rotterdam
494,    ,51.5603196,5.0803991,Studentendesk Tilburg
495,    ,52.0902797,5.1111779,Studentendesk Utrecht
496,    ,51.969149,5.665373,Studentendesk Wageningen
497,    ,51.495533,3.619436,Studentendesk Zeeland
